date,location,new_cases
2020-06-17,Friedrichshain-Kreuzberg,18
2020-06-18,Friedrichshain-Kreuzberg,7
2020-06-19,Friedrichshain-Kreuzberg,35
2020-06-20,Friedrichshain-Kreuzberg,6
2020-06-21,Friedrichshain-Kreuzberg,0
2020-06-22,Friedrichshain-Kreuzberg,4
2020-06-23,Friedrichshain-Kreuzberg,3
2020-06-24,Friedrichshain-Kreuzberg,4
2020-06-25,Friedrichshain-Kreuzberg,2
2020-06-26,Friedrichshain-Kreuzberg,4
2020-06-27,Friedrichshain-Kreuzberg,2
2020-06-28,Friedrichshain-Kreuzberg,0
2020-06-29,Friedrichshain-Kreuzberg,6
2020-06-30,Friedrichshain-Kreuzberg,1
2020-07-01,Friedrichshain-Kreuzberg,5
2020-07-02,Friedrichshain-Kreuzberg,12
2020-07-03,Friedrichshain-Kreuzberg,4
2020-07-04,Friedrichshain-Kreuzberg,1
2020-07-05,Friedrichshain-Kreuzberg,0
2020-07-06,Friedrichshain-Kreuzberg,0
2020-07-07,Friedrichshain-Kreuzberg,4
2020-07-08,Friedrichshain-Kreuzberg,3
2020-07-09,Friedrichshain-Kreuzberg,4
2020-07-10,Friedrichshain-Kreuzberg,3
2020-07-11,Friedrichshain-Kreuzberg,0
2020-07-12,Friedrichshain-Kreuzberg,0
2020-07-13,Friedrichshain-Kreuzberg,1
2020-07-14,Friedrichshain-Kreuzberg,0
2020-07-15,Friedrichshain-Kreuzberg,0
2020-07-16,Friedrichshain-Kreuzberg,0
2020-07-17,Friedrichshain-Kreuzberg,6
2020-07-18,Friedrichshain-Kreuzberg,0
2020-07-19,Friedrichshain-Kreuzberg,0
2020-07-20,Friedrichshain-Kreuzberg,1
2020-07-21,Friedrichshain-Kreuzberg,1
2020-07-22,Friedrichshain-Kreuzberg,1
2020-07-23,Friedrichshain-Kreuzberg,5
2020-07-24,Friedrichshain-Kreuzberg,5
2020-07-25,Friedrichshain-Kreuzberg,2
2020-07-26,Friedrichshain-Kreuzberg,0
2020-07-27,Friedrichshain-Kreuzberg,2
2020-07-28,Friedrichshain-Kreuzberg,3
2020-07-29,Friedrichshain-Kreuzberg,9
2020-07-30,Friedrichshain-Kreuzberg,10
2020-07-31,Friedrichshain-Kreuzberg,10
2020-08-01,Friedrichshain-Kreuzberg,1
2020-08-02,Friedrichshain-Kreuzberg,0
2020-08-03,Friedrichshain-Kreuzberg,5
2020-08-04,Friedrichshain-Kreuzberg,6
2020-08-05,Friedrichshain-Kreuzberg,5
2020-08-06,Friedrichshain-Kreuzberg,7
2020-08-07,Friedrichshain-Kreuzberg,16
2020-08-08,Friedrichshain-Kreuzberg,0
2020-08-09,Friedrichshain-Kreuzberg,0
2020-08-10,Friedrichshain-Kreuzberg,14
2020-08-11,Friedrichshain-Kreuzberg,8
2020-08-12,Friedrichshain-Kreuzberg,23
2020-08-13,Friedrichshain-Kreuzberg,8
2020-08-14,Friedrichshain-Kreuzberg,15
2020-08-15,Friedrichshain-Kreuzberg,2
2020-08-16,Friedrichshain-Kreuzberg,0
2020-08-17,Friedrichshain-Kreuzberg,12
2020-08-18,Friedrichshain-Kreuzberg,6
2020-08-19,Friedrichshain-Kreuzberg,7
2020-08-20,Friedrichshain-Kreuzberg,10
2020-08-21,Friedrichshain-Kreuzberg,19
2020-08-22,Friedrichshain-Kreuzberg,1
2020-08-23,Friedrichshain-Kreuzberg,0
2020-08-24,Friedrichshain-Kreuzberg,8
2020-08-25,Friedrichshain-Kreuzberg,8
2020-08-26,Friedrichshain-Kreuzberg,14
2020-08-27,Friedrichshain-Kreuzberg,11
2020-08-28,Friedrichshain-Kreuzberg,13
2020-08-29,Friedrichshain-Kreuzberg,3
2020-08-30,Friedrichshain-Kreuzberg,0
2020-08-31,Friedrichshain-Kreuzberg,19
2020-09-01,Friedrichshain-Kreuzberg,4
2020-09-02,Friedrichshain-Kreuzberg,10
2020-09-03,Friedrichshain-Kreuzberg,12
2020-09-04,Friedrichshain-Kreuzberg,29
2020-09-05,Friedrichshain-Kreuzberg,19
2020-09-06,Friedrichshain-Kreuzberg,0
2020-09-07,Friedrichshain-Kreuzberg,15
2020-09-08,Friedrichshain-Kreuzberg,10
2020-09-09,Friedrichshain-Kreuzberg,17
2020-09-10,Friedrichshain-Kreuzberg,28
2020-09-11,Friedrichshain-Kreuzberg,11
2020-09-12,Friedrichshain-Kreuzberg,6
2020-09-13,Friedrichshain-Kreuzberg,0
2020-09-14,Friedrichshain-Kreuzberg,30
2020-09-15,Friedrichshain-Kreuzberg,11
2020-09-16,Friedrichshain-Kreuzberg,28
2020-09-17,Friedrichshain-Kreuzberg,28
2020-09-18,Friedrichshain-Kreuzberg,41
2020-09-19,Friedrichshain-Kreuzberg,5
2020-09-20,Friedrichshain-Kreuzberg,0
2020-09-21,Friedrichshain-Kreuzberg,23
2020-09-22,Friedrichshain-Kreuzberg,24
2020-09-23,Friedrichshain-Kreuzberg,18
2020-09-24,Friedrichshain-Kreuzberg,21
2020-09-25,Friedrichshain-Kreuzberg,23
2020-09-26,Friedrichshain-Kreuzberg,21
2020-09-27,Friedrichshain-Kreuzberg,0
2020-09-28,Friedrichshain-Kreuzberg,30
2020-09-29,Friedrichshain-Kreuzberg,24
2020-09-30,Friedrichshain-Kreuzberg,22
2020-10-01,Friedrichshain-Kreuzberg,32
2020-10-02,Friedrichshain-Kreuzberg,36
2020-10-03,Friedrichshain-Kreuzberg,20
2020-10-04,Friedrichshain-Kreuzberg,0
2020-10-05,Friedrichshain-Kreuzberg,38
2020-10-06,Friedrichshain-Kreuzberg,17
2020-10-07,Friedrichshain-Kreuzberg,50
2020-10-08,Friedrichshain-Kreuzberg,24
2020-10-09,Friedrichshain-Kreuzberg,43
2020-10-10,Friedrichshain-Kreuzberg,24
2020-10-11,Friedrichshain-Kreuzberg,0
2020-10-12,Friedrichshain-Kreuzberg,71
2020-10-13,Friedrichshain-Kreuzberg,61
2020-10-14,Friedrichshain-Kreuzberg,68
2020-10-15,Friedrichshain-Kreuzberg,47
2020-10-16,Friedrichshain-Kreuzberg,61
2020-10-17,Friedrichshain-Kreuzberg,13
2020-10-18,Friedrichshain-Kreuzberg,0
2020-10-19,Friedrichshain-Kreuzberg,140
2020-10-20,Friedrichshain-Kreuzberg,69
2020-10-21,Friedrichshain-Kreuzberg,81
2020-10-22,Friedrichshain-Kreuzberg,81
2020-10-23,Friedrichshain-Kreuzberg,49
2020-10-24,Friedrichshain-Kreuzberg,61
2020-10-25,Friedrichshain-Kreuzberg,0
2020-10-26,Friedrichshain-Kreuzberg,216
2020-10-27,Friedrichshain-Kreuzberg,139
2020-10-28,Friedrichshain-Kreuzberg,183
2020-10-29,Friedrichshain-Kreuzberg,95
2020-10-30,Friedrichshain-Kreuzberg,96
2020-10-31,Friedrichshain-Kreuzberg,36
2020-11-01,Friedrichshain-Kreuzberg,0
2020-11-02,Friedrichshain-Kreuzberg,190
2020-11-03,Friedrichshain-Kreuzberg,99
2020-11-04,Friedrichshain-Kreuzberg,179
2020-11-05,Friedrichshain-Kreuzberg,98
2020-11-06,Friedrichshain-Kreuzberg,29
2020-11-07,Friedrichshain-Kreuzberg,11
2020-11-08,Friedrichshain-Kreuzberg,0
2020-11-09,Friedrichshain-Kreuzberg,68
2020-11-10,Friedrichshain-Kreuzberg,121
2020-11-11,Friedrichshain-Kreuzberg,175
2020-11-12,Friedrichshain-Kreuzberg,98
2020-11-13,Friedrichshain-Kreuzberg,166
2020-11-14,Friedrichshain-Kreuzberg,30
2020-11-15,Friedrichshain-Kreuzberg,0
2020-11-16,Friedrichshain-Kreuzberg,151
2020-11-17,Friedrichshain-Kreuzberg,199
2020-11-18,Friedrichshain-Kreuzberg,172
2020-11-19,Friedrichshain-Kreuzberg,229
2020-11-20,Friedrichshain-Kreuzberg,190
2020-11-21,Friedrichshain-Kreuzberg,23
2020-11-22,Friedrichshain-Kreuzberg,0
2020-11-23,Friedrichshain-Kreuzberg,290
2020-11-24,Friedrichshain-Kreuzberg,165
2020-11-25,Friedrichshain-Kreuzberg,57
2020-11-26,Friedrichshain-Kreuzberg,126
2020-11-27,Friedrichshain-Kreuzberg,89
2020-11-28,Friedrichshain-Kreuzberg,50
2020-11-29,Friedrichshain-Kreuzberg,0
2020-11-30,Friedrichshain-Kreuzberg,91
2020-12-01,Friedrichshain-Kreuzberg,85
2020-12-02,Friedrichshain-Kreuzberg,89
2020-12-03,Friedrichshain-Kreuzberg,168
2020-12-04,Friedrichshain-Kreuzberg,152
2020-12-05,Friedrichshain-Kreuzberg,30
2020-12-06,Friedrichshain-Kreuzberg,0
2020-12-07,Friedrichshain-Kreuzberg,63
2020-12-08,Friedrichshain-Kreuzberg,85
2020-12-09,Friedrichshain-Kreuzberg,122
2020-12-10,Friedrichshain-Kreuzberg,112
2020-12-11,Friedrichshain-Kreuzberg,117
2020-12-12,Friedrichshain-Kreuzberg,18
2020-12-13,Friedrichshain-Kreuzberg,0
2020-12-14,Friedrichshain-Kreuzberg,142
2020-12-15,Friedrichshain-Kreuzberg,55
2020-12-16,Friedrichshain-Kreuzberg,93
2020-12-17,Friedrichshain-Kreuzberg,162
2020-12-18,Friedrichshain-Kreuzberg,157
2020-12-19,Friedrichshain-Kreuzberg,58
2020-12-20,Friedrichshain-Kreuzberg,0
2020-12-21,Friedrichshain-Kreuzberg,152
2020-12-22,Friedrichshain-Kreuzberg,127
2020-12-23,Friedrichshain-Kreuzberg,124
2020-12-24,Friedrichshain-Kreuzberg,70
2020-12-25,Friedrichshain-Kreuzberg,0
2020-12-26,Friedrichshain-Kreuzberg,33
2020-12-27,Friedrichshain-Kreuzberg,0
2020-12-28,Friedrichshain-Kreuzberg,86
2020-12-29,Friedrichshain-Kreuzberg,101
2020-12-30,Friedrichshain-Kreuzberg,78
2020-12-31,Friedrichshain-Kreuzberg,32
2021-01-01,Friedrichshain-Kreuzberg,3
2021-01-02,Friedrichshain-Kreuzberg,54
2021-01-03,Friedrichshain-Kreuzberg,0
2021-01-04,Friedrichshain-Kreuzberg,79
2021-01-05,Friedrichshain-Kreuzberg,43
2021-01-06,Friedrichshain-Kreuzberg,107
2021-01-07,Friedrichshain-Kreuzberg,79
2021-01-08,Friedrichshain-Kreuzberg,72
2021-01-09,Friedrichshain-Kreuzberg,9
2021-01-10,Friedrichshain-Kreuzberg,0
2021-01-11,Friedrichshain-Kreuzberg,93
2021-01-12,Friedrichshain-Kreuzberg,72
2021-01-13,Friedrichshain-Kreuzberg,60
2021-01-14,Friedrichshain-Kreuzberg,53
2021-01-15,Friedrichshain-Kreuzberg,51
2021-01-16,Friedrichshain-Kreuzberg,23
2021-01-17,Friedrichshain-Kreuzberg,0
2021-01-18,Friedrichshain-Kreuzberg,27
2021-01-19,Friedrichshain-Kreuzberg,87
2021-01-20,Friedrichshain-Kreuzberg,29
2021-01-21,Friedrichshain-Kreuzberg,46
2021-01-22,Friedrichshain-Kreuzberg,41
2021-01-23,Friedrichshain-Kreuzberg,29
2021-01-24,Friedrichshain-Kreuzberg,0
2021-01-25,Friedrichshain-Kreuzberg,33
2021-01-26,Friedrichshain-Kreuzberg,46
2021-01-27,Friedrichshain-Kreuzberg,35
2021-01-28,Friedrichshain-Kreuzberg,35
2021-01-29,Friedrichshain-Kreuzberg,38
2021-01-30,Friedrichshain-Kreuzberg,12
2021-01-31,Friedrichshain-Kreuzberg,0
2021-02-01,Friedrichshain-Kreuzberg,63
2021-02-02,Friedrichshain-Kreuzberg,27
2021-02-03,Friedrichshain-Kreuzberg,31
2021-02-04,Friedrichshain-Kreuzberg,30
2021-02-05,Friedrichshain-Kreuzberg,38
2021-02-06,Friedrichshain-Kreuzberg,21
2021-02-07,Friedrichshain-Kreuzberg,0
2021-02-08,Friedrichshain-Kreuzberg,23
2021-02-09,Friedrichshain-Kreuzberg,42
2021-02-10,Friedrichshain-Kreuzberg,30
2021-02-11,Friedrichshain-Kreuzberg,27
2021-02-12,Friedrichshain-Kreuzberg,16
2021-02-13,Friedrichshain-Kreuzberg,5
2021-02-14,Friedrichshain-Kreuzberg,0
2021-02-15,Friedrichshain-Kreuzberg,22
2021-02-16,Friedrichshain-Kreuzberg,29
2021-02-17,Friedrichshain-Kreuzberg,24
2021-02-18,Friedrichshain-Kreuzberg,26
2021-02-19,Friedrichshain-Kreuzberg,27
2021-02-20,Friedrichshain-Kreuzberg,7
2021-02-21,Friedrichshain-Kreuzberg,0
2021-02-22,Friedrichshain-Kreuzberg,21
2021-02-23,Friedrichshain-Kreuzberg,35
2021-02-24,Friedrichshain-Kreuzberg,26
2021-02-25,Friedrichshain-Kreuzberg,37
2021-02-26,Friedrichshain-Kreuzberg,60
2021-02-27,Friedrichshain-Kreuzberg,8
2021-02-28,Friedrichshain-Kreuzberg,0
2021-03-01,Friedrichshain-Kreuzberg,36
2021-03-02,Friedrichshain-Kreuzberg,36
2021-03-03,Friedrichshain-Kreuzberg,20
2021-03-04,Friedrichshain-Kreuzberg,27
2021-03-05,Friedrichshain-Kreuzberg,31
2021-03-06,Friedrichshain-Kreuzberg,9
2021-03-07,Friedrichshain-Kreuzberg,1
2021-03-08,Friedrichshain-Kreuzberg,12
2021-03-09,Friedrichshain-Kreuzberg,43
2021-03-10,Friedrichshain-Kreuzberg,33
2021-03-11,Friedrichshain-Kreuzberg,50
2021-03-12,Friedrichshain-Kreuzberg,39
2021-03-13,Friedrichshain-Kreuzberg,28
2021-03-14,Friedrichshain-Kreuzberg,14
2021-03-15,Friedrichshain-Kreuzberg,38
2021-03-16,Friedrichshain-Kreuzberg,35
2021-03-17,Friedrichshain-Kreuzberg,67
2021-03-18,Friedrichshain-Kreuzberg,45
2021-03-19,Friedrichshain-Kreuzberg,41
2021-03-20,Friedrichshain-Kreuzberg,48
2021-03-21,Friedrichshain-Kreuzberg,0
2021-03-22,Friedrichshain-Kreuzberg,41
2021-03-23,Friedrichshain-Kreuzberg,67
2021-03-24,Friedrichshain-Kreuzberg,80
2021-03-25,Friedrichshain-Kreuzberg,85
2021-03-26,Friedrichshain-Kreuzberg,55
2021-03-27,Friedrichshain-Kreuzberg,37
2021-03-28,Friedrichshain-Kreuzberg,1
2021-03-29,Friedrichshain-Kreuzberg,67
2021-03-30,Friedrichshain-Kreuzberg,62
2021-03-31,Friedrichshain-Kreuzberg,72
2021-04-01,Friedrichshain-Kreuzberg,60
2021-04-02,Friedrichshain-Kreuzberg,41
2021-04-03,Friedrichshain-Kreuzberg,14
2021-04-04,Friedrichshain-Kreuzberg,15
2021-04-05,Friedrichshain-Kreuzberg,21
2021-04-06,Friedrichshain-Kreuzberg,37
2021-04-07,Friedrichshain-Kreuzberg,50
2021-04-08,Friedrichshain-Kreuzberg,60
2021-04-09,Friedrichshain-Kreuzberg,81
2021-04-10,Friedrichshain-Kreuzberg,57
2021-04-11,Friedrichshain-Kreuzberg,0
2021-04-12,Friedrichshain-Kreuzberg,45
2021-04-13,Friedrichshain-Kreuzberg,112
2021-04-14,Friedrichshain-Kreuzberg,101
2021-04-15,Friedrichshain-Kreuzberg,93
2021-04-16,Friedrichshain-Kreuzberg,52
2021-04-17,Friedrichshain-Kreuzberg,39
2021-04-18,Friedrichshain-Kreuzberg,0
2021-04-19,Friedrichshain-Kreuzberg,37
2021-04-20,Friedrichshain-Kreuzberg,92
2021-04-21,Friedrichshain-Kreuzberg,104
2021-04-22,Friedrichshain-Kreuzberg,41
2021-04-23,Friedrichshain-Kreuzberg,59
2021-04-24,Friedrichshain-Kreuzberg,53
2021-04-25,Friedrichshain-Kreuzberg,0
2021-04-26,Friedrichshain-Kreuzberg,100
2021-04-27,Friedrichshain-Kreuzberg,83
2021-04-28,Friedrichshain-Kreuzberg,47
2021-04-29,Friedrichshain-Kreuzberg,71
2021-04-30,Friedrichshain-Kreuzberg,55
2021-05-01,Friedrichshain-Kreuzberg,28
2021-05-02,Friedrichshain-Kreuzberg,0
2021-05-03,Friedrichshain-Kreuzberg,30
2021-05-04,Friedrichshain-Kreuzberg,62
2021-05-05,Friedrichshain-Kreuzberg,53
2021-05-06,Friedrichshain-Kreuzberg,47
2021-05-07,Friedrichshain-Kreuzberg,40
2021-05-08,Friedrichshain-Kreuzberg,32
2021-05-09,Friedrichshain-Kreuzberg,0
2021-05-10,Friedrichshain-Kreuzberg,52
2021-05-11,Friedrichshain-Kreuzberg,40
2021-05-12,Friedrichshain-Kreuzberg,59
2021-05-13,Friedrichshain-Kreuzberg,1
2021-05-14,Friedrichshain-Kreuzberg,22
2021-05-15,Friedrichshain-Kreuzberg,15
2021-05-16,Friedrichshain-Kreuzberg,0
2021-05-17,Friedrichshain-Kreuzberg,14
2021-05-18,Friedrichshain-Kreuzberg,43
2021-05-19,Friedrichshain-Kreuzberg,39
2021-05-20,Friedrichshain-Kreuzberg,15
2021-05-21,Friedrichshain-Kreuzberg,16
2021-05-22,Friedrichshain-Kreuzberg,14
2021-05-23,Friedrichshain-Kreuzberg,0
2021-05-24,Friedrichshain-Kreuzberg,5
2021-05-25,Friedrichshain-Kreuzberg,13
2021-05-26,Friedrichshain-Kreuzberg,25
2021-05-27,Friedrichshain-Kreuzberg,15
2021-05-28,Friedrichshain-Kreuzberg,21
2021-05-29,Friedrichshain-Kreuzberg,18
2021-05-30,Friedrichshain-Kreuzberg,0
2021-05-31,Friedrichshain-Kreuzberg,17
2021-06-01,Friedrichshain-Kreuzberg,12
2021-06-02,Friedrichshain-Kreuzberg,15
2021-06-03,Friedrichshain-Kreuzberg,18
2021-06-04,Friedrichshain-Kreuzberg,12
2021-06-05,Friedrichshain-Kreuzberg,7
2021-06-06,Friedrichshain-Kreuzberg,0
2021-06-07,Friedrichshain-Kreuzberg,5
2021-06-08,Friedrichshain-Kreuzberg,10
2021-06-09,Friedrichshain-Kreuzberg,6
2021-06-10,Friedrichshain-Kreuzberg,5
2021-06-11,Friedrichshain-Kreuzberg,2
2021-06-12,Friedrichshain-Kreuzberg,3
2021-06-13,Friedrichshain-Kreuzberg,0
2021-06-14,Friedrichshain-Kreuzberg,3
2021-06-15,Friedrichshain-Kreuzberg,7
2021-06-16,Friedrichshain-Kreuzberg,9
2021-06-17,Friedrichshain-Kreuzberg,4
2021-06-18,Friedrichshain-Kreuzberg,12
2021-06-19,Friedrichshain-Kreuzberg,4
2021-06-20,Friedrichshain-Kreuzberg,0
2021-06-21,Friedrichshain-Kreuzberg,5
2021-06-22,Friedrichshain-Kreuzberg,0
2021-06-23,Friedrichshain-Kreuzberg,5
2021-06-24,Friedrichshain-Kreuzberg,3
2021-06-25,Friedrichshain-Kreuzberg,0
2021-06-26,Friedrichshain-Kreuzberg,2
2021-06-27,Friedrichshain-Kreuzberg,0
2021-06-28,Friedrichshain-Kreuzberg,5
2021-06-29,Friedrichshain-Kreuzberg,9
2021-06-30,Friedrichshain-Kreuzberg,5
2021-07-01,Friedrichshain-Kreuzberg,2
2021-07-02,Friedrichshain-Kreuzberg,7
2021-07-03,Friedrichshain-Kreuzberg,0
2021-07-04,Friedrichshain-Kreuzberg,0
2021-07-05,Friedrichshain-Kreuzberg,9
2021-07-06,Friedrichshain-Kreuzberg,4
2021-07-07,Friedrichshain-Kreuzberg,4
2021-07-08,Friedrichshain-Kreuzberg,9
2021-07-09,Friedrichshain-Kreuzberg,8
2021-07-10,Friedrichshain-Kreuzberg,4
2021-07-11,Friedrichshain-Kreuzberg,0
2021-07-12,Friedrichshain-Kreuzberg,15
2021-07-13,Friedrichshain-Kreuzberg,19
2021-07-14,Friedrichshain-Kreuzberg,13
2021-07-15,Friedrichshain-Kreuzberg,27
2021-07-16,Friedrichshain-Kreuzberg,23
2021-07-17,Friedrichshain-Kreuzberg,5
2021-07-18,Friedrichshain-Kreuzberg,0
2021-07-19,Friedrichshain-Kreuzberg,33
2021-07-20,Friedrichshain-Kreuzberg,27
2021-07-21,Friedrichshain-Kreuzberg,26
2021-07-22,Friedrichshain-Kreuzberg,13
2021-07-23,Friedrichshain-Kreuzberg,25
2021-07-24,Friedrichshain-Kreuzberg,0
2021-07-25,Friedrichshain-Kreuzberg,0
2020-03-03,Pankow,0
2020-03-04,Pankow,1
2020-03-05,Pankow,2
2020-03-06,Pankow,1
2020-03-07,Pankow,0
2020-03-08,Pankow,0
2020-03-09,Pankow,2
2020-03-10,Pankow,3
2020-03-11,Pankow,6
2020-03-12,Pankow,4
2020-03-13,Pankow,9
2020-03-14,Pankow,0
2020-03-15,Pankow,0
2020-03-16,Pankow,14
2020-03-17,Pankow,8
2020-03-18,Pankow,10
2020-03-19,Pankow,17
2020-03-20,Pankow,16
2020-03-21,Pankow,15
2020-03-22,Pankow,7
2020-03-23,Pankow,9
2020-03-24,Pankow,22
2020-03-25,Pankow,18
2020-03-26,Pankow,38
2020-03-27,Pankow,32
2020-03-28,Pankow,11
2020-03-29,Pankow,11
2020-03-30,Pankow,13
2020-03-31,Pankow,19
2020-04-01,Pankow,13
2020-04-02,Pankow,21
2020-04-03,Pankow,37
2020-04-04,Pankow,10
2020-04-05,Pankow,8
2020-04-06,Pankow,12
2020-04-07,Pankow,18
2020-04-08,Pankow,19
2020-04-09,Pankow,28
2020-04-10,Pankow,4
2020-04-11,Pankow,8
2020-04-12,Pankow,7
2020-04-13,Pankow,5
2020-04-14,Pankow,7
2020-04-15,Pankow,6
2020-04-16,Pankow,12
2020-04-17,Pankow,31
2020-04-18,Pankow,12
2020-04-19,Pankow,4
2020-04-20,Pankow,4
2020-04-21,Pankow,9
2020-04-22,Pankow,6
2020-04-23,Pankow,7
2020-04-24,Pankow,15
2020-04-25,Pankow,1
2020-04-26,Pankow,1
2020-04-27,Pankow,3
2020-04-28,Pankow,5
2020-04-29,Pankow,3
2020-04-30,Pankow,12
2020-05-01,Pankow,0
2020-05-02,Pankow,9
2020-05-03,Pankow,2
2020-05-04,Pankow,4
2020-05-05,Pankow,6
2020-05-06,Pankow,5
2020-05-07,Pankow,6
2020-05-08,Pankow,0
2020-05-09,Pankow,3
2020-05-10,Pankow,0
2020-05-11,Pankow,3
2020-05-12,Pankow,0
2020-05-13,Pankow,9
2020-05-14,Pankow,1
2020-05-15,Pankow,1
2020-05-16,Pankow,0
2020-05-17,Pankow,1
2020-05-18,Pankow,12
2020-05-19,Pankow,12
2020-05-20,Pankow,6
2020-05-21,Pankow,0
2020-05-22,Pankow,9
2020-05-23,Pankow,1
2020-05-24,Pankow,0
2020-05-25,Pankow,0
2020-05-26,Pankow,1
2020-05-27,Pankow,4
2020-05-28,Pankow,0
2020-05-29,Pankow,1
2020-05-30,Pankow,0
2020-05-31,Pankow,0
2020-06-01,Pankow,0
2020-06-02,Pankow,5
2020-06-03,Pankow,3
2020-06-04,Pankow,0
2020-06-05,Pankow,4
2020-06-06,Pankow,0
2020-06-07,Pankow,1
2020-06-08,Pankow,3
2020-06-09,Pankow,2
2020-06-10,Pankow,2
2020-06-11,Pankow,3
2020-06-12,Pankow,3
2020-06-13,Pankow,0
2020-06-14,Pankow,3
2020-06-15,Pankow,1
2020-06-16,Pankow,8
2020-06-17,Pankow,3
2020-06-18,Pankow,2
2020-06-19,Pankow,5
2020-06-20,Pankow,0
2020-06-21,Pankow,0
2020-06-22,Pankow,6
2020-06-23,Pankow,5
2020-06-24,Pankow,2
2020-06-25,Pankow,1
2020-06-26,Pankow,0
2020-06-27,Pankow,0
2020-06-28,Pankow,0
2020-06-29,Pankow,4
2020-06-30,Pankow,0
2020-07-01,Pankow,6
2020-07-02,Pankow,2
2020-07-03,Pankow,3
2020-07-04,Pankow,0
2020-07-05,Pankow,0
2020-07-06,Pankow,6
2020-07-07,Pankow,3
2020-07-08,Pankow,1
2020-07-09,Pankow,1
2020-07-10,Pankow,2
2020-07-11,Pankow,0
2020-07-12,Pankow,0
2020-07-13,Pankow,4
2020-07-14,Pankow,1
2020-07-15,Pankow,1
2020-07-16,Pankow,0
2020-07-17,Pankow,2
2020-07-18,Pankow,0
2020-07-19,Pankow,0
2020-07-20,Pankow,2
2020-07-21,Pankow,1
2020-07-22,Pankow,3
2020-07-23,Pankow,4
2020-07-24,Pankow,10
2020-07-25,Pankow,0
2020-07-26,Pankow,0
2020-07-27,Pankow,7
2020-07-28,Pankow,1
2020-07-29,Pankow,7
2020-07-30,Pankow,1
2020-07-31,Pankow,5
2020-08-01,Pankow,0
2020-08-02,Pankow,0
2020-08-03,Pankow,3
2020-08-04,Pankow,6
2020-08-05,Pankow,2
2020-08-06,Pankow,8
2020-08-07,Pankow,4
2020-08-08,Pankow,0
2020-08-09,Pankow,0
2020-08-10,Pankow,5
2020-08-11,Pankow,8
2020-08-12,Pankow,10
2020-08-13,Pankow,3
2020-08-14,Pankow,2
2020-08-15,Pankow,0
2020-08-16,Pankow,0
2020-08-17,Pankow,10
2020-08-18,Pankow,7
2020-08-19,Pankow,3
2020-08-20,Pankow,6
2020-08-21,Pankow,5
2020-08-22,Pankow,0
2020-08-23,Pankow,0
2020-08-24,Pankow,10
2020-08-25,Pankow,8
2020-08-26,Pankow,13
2020-08-27,Pankow,8
2020-08-28,Pankow,5
2020-08-29,Pankow,1
2020-08-30,Pankow,0
2020-08-31,Pankow,28
2020-09-01,Pankow,10
2020-09-02,Pankow,5
2020-09-03,Pankow,4
2020-09-04,Pankow,11
2020-09-05,Pankow,0
2020-09-06,Pankow,0
2020-09-07,Pankow,16
2020-09-08,Pankow,6
2020-09-09,Pankow,10
2020-09-10,Pankow,7
2020-09-11,Pankow,6
2020-09-12,Pankow,0
2020-09-13,Pankow,0
2020-09-14,Pankow,0
2020-09-15,Pankow,20
2020-09-16,Pankow,12
2020-09-17,Pankow,10
2020-09-18,Pankow,11
2020-09-19,Pankow,0
2020-09-20,Pankow,0
2020-09-21,Pankow,25
2020-09-22,Pankow,18
2020-09-23,Pankow,25
2020-09-24,Pankow,15
2020-09-25,Pankow,11
2020-09-26,Pankow,0
2020-09-27,Pankow,0
2020-09-28,Pankow,14
2020-09-29,Pankow,12
2020-09-30,Pankow,19
2020-10-01,Pankow,28
2020-10-02,Pankow,20
2020-10-03,Pankow,0
2020-10-04,Pankow,0
2020-10-05,Pankow,24
2020-10-06,Pankow,18
2020-10-07,Pankow,35
2020-10-08,Pankow,27
2020-10-09,Pankow,37
2020-10-10,Pankow,0
2020-10-11,Pankow,0
2020-10-12,Pankow,39
2020-10-13,Pankow,54
2020-10-14,Pankow,36
2020-10-15,Pankow,52
2020-10-16,Pankow,41
2020-10-17,Pankow,5
2020-10-18,Pankow,0
2020-10-19,Pankow,44
2020-10-20,Pankow,53
2020-10-21,Pankow,69
2020-10-22,Pankow,52
2020-10-23,Pankow,71
2020-10-24,Pankow,0
2020-10-25,Pankow,0
2020-10-26,Pankow,145
2020-10-27,Pankow,118
2020-10-28,Pankow,90
2020-10-29,Pankow,101
2020-10-30,Pankow,9
2020-10-31,Pankow,0
2020-11-01,Pankow,0
2020-11-02,Pankow,198
2020-11-03,Pankow,128
2020-11-04,Pankow,76
2020-11-05,Pankow,130
2020-11-06,Pankow,121
2020-11-07,Pankow,0
2020-11-08,Pankow,0
2020-11-09,Pankow,215
2020-11-10,Pankow,107
2020-11-11,Pankow,100
2020-11-12,Pankow,92
2020-11-13,Pankow,120
2020-11-14,Pankow,0
2020-11-15,Pankow,0
2020-11-16,Pankow,183
2020-11-17,Pankow,117
2020-11-18,Pankow,123
2020-11-19,Pankow,72
2020-11-20,Pankow,111
2020-11-21,Pankow,0
2020-11-22,Pankow,0
2020-11-23,Pankow,182
2020-11-24,Pankow,130
2020-11-25,Pankow,125
2020-11-26,Pankow,102
2020-11-27,Pankow,147
2020-11-28,Pankow,0
2020-11-29,Pankow,0
2020-11-30,Pankow,158
2020-12-01,Pankow,70
2020-12-02,Pankow,105
2020-12-03,Pankow,112
2020-12-04,Pankow,130
